Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25
25,Female,67193,USA,Self-employed,20,2,Console,Black Desert,MMORPG,Repetitive quests,3,2,"PvP,Crafting,PvE",4,17,Free-to-play,0,Yes,"Progression boost,Supporting devs",Time commitment,3,2,Yes,Maybe
19,Male,52865,Australia,Student,6,4,PC,Final Fantasy XIV,Casual,Other,2,4,"PvP,Crafting",2,6,Free-to-play,75,Maybe,Exclusive content,Complexity,4,3,Yes,Yes
16,Male,98991,USA,Employed,6,5,Multiple,Lost Ark,Casual,Repetitive quests,5,5,"Customization,Crafting",1,15,Buy-to-play,8,Yes,Other,Complexity,3,3,Yes,Yes
18,Male,39314,Australia,Student,1,9,Multiple,Guild Wars 2,MOBA,"Pay-to-win,Technical issues,Repetitive quests",4,4,"Crafting,PvP",2,9,Free-to-play,137,Yes,Supporting devs,"Technical barriers,Time commitment,Complexity",2,3,No,Yes
19,Male,25712,UK,Employed,1,11,PC,,Casual,Poor community,3,5,PvE,4,1,Subscription,0,No,"Exclusive content,Cosmetics,Social reasons",Other,5,5,Yes,Maybe
25,Male,45646,Canada,Self-employed,6,7,Mobile,World of Warcraft,MMORPG,Pay-to-win,3,1,Trading,2,12,Buy-to-play,0,Maybe,"Cosmetics,Exclusive content,Supporting devs","Complexity,Toxicity,Technical barriers",3,2,Yes,Yes
20,Female,61487,Brazil,Student,13,5,Mobile,,MMORPG,"Pay-to-win,Other,Toxicity",4,4,"Endgame content,PvP",5,8,Free-to-play,44,No,Supporting devs,Time commitment,2,3,No,Maybe
32,Male,76879,USA,Self-employed,19,0,PC,Other,FPS,Toxicity,5,2,Exploration,3,9,Freemium,191,Yes,"Progression boost,Supporting devs","Other,Time commitment",2,5,No,Yes
16,Male,28732,UK,Employed,4,0,Console,Lost Ark,Strategy,Poor community,4,5,PvE,5,12,Buy-to-play,245,Maybe,"Supporting devs,Exclusive content","Technical barriers,Time commitment,Toxicity",4,4,No,Yes
23,Female,44246,Other,Employed,16,3,Console,Other,MOBA,Pay-to-win,3,3,"Exploration,Trading",3,3,Free-to-play,93,No,"Other,Progression boost","Technical barriers,Toxicity,Lack of friends",5,5,Yes,Yes
35,Female,40628,USA,Self-employed,14,10,PC,Final Fantasy XIV,MMORPG,"Pay-to-win,Repetitive quests",5,2,Customization,2,22,Freemium,64,Yes,"Cosmetics,Exclusive content",Lack of friends,3,2,No,No
22,Male,19906,USA,Student,28,5,Mobile,Final Fantasy XIV,MMORPG,"Toxicity,Other",3,4,"Exploration,PvP",4,19,Subscription,239,No,"Supporting devs,Progression boost,Cosmetics","Other,Complexity",3,3,No,Maybe
31,Male,30831,USA,Employed,11,7,Mobile,Guild Wars 2,MMORPG,Repetitive quests,4,2,"Trading,Exploration",4,10,Freemium,191,No,Exclusive content,Time commitment,4,5,No,Yes
35,Male,78691,USA,Student,23,7,PC,Final Fantasy XIV,MOBA,Other,4,4,Crafting,3,9,Free-to-play,152,Maybe,Other,Time commitment,3,3,No,No
35,Male,41257,UK,Employed,28,0,Console,Other,Strategy,"Too grindy,Other,Pay-to-win",3,4,PvP,4,15,Free-to-play,140,No,Supporting devs,Technical barriers,2,2,No,Yes
28,Female,20291,India,Employed,7,8,Mobile,Final Fantasy XIV,Other,"Too grindy,Technical issues",3,5,"Trading,Customization,Crafting",4,0,Free-to-play,0,Yes,"Exclusive content,Other,Cosmetics",Technical barriers,1,3,Yes,Yes
31,Male,32632,USA,Student,15,0,PC,Elder Scrolls Online,Other,"Poor community,Too grindy,Pay-to-win",4,3,"Exploration,Story",3,11,Free-to-play,0,Yes,"Other,Cosmetics,Progression boost","Technical barriers,Lack of friends,Time commitment",2,4,No,No
28,Female,67847,Germany,Employed,14,6,Mobile,World of Warcraft,FPS,Pay-to-win,2,3,"Crafting,Customization,Social systems",2,27,Freemium,189,Maybe,Supporting devs,Toxicity,5,4,Yes,Maybe
21,Male,42555,USA,Student,13,2,PC,Guild Wars 2,MMORPG,Repetitive quests,3,3,"Story,Endgame content",5,0,Free-to-play,256,No,Social reasons,"Lack of friends,Other,Complexity",3,2,No,Maybe
34,Female,57869,Other,Student,22,9,Console,,Strategy,"Technical issues,Pay-to-win",5,4,"Endgame content,Crafting",2,14,Free-to-play,261,No,Exclusive content,Other,3,3,Yes,No
23,Male,14012,Germany,Other,13,0,PC,Black Desert,MMORPG,Too grindy,4,4,"Social systems,Exploration,Endgame content",3,25,Free-to-play,0,No,"Social reasons,Supporting devs,Other","Toxicity,Technical barriers,Lack of friends",5,4,Yes,No
16,Male,155654,India,Employed,11,2,PC,Final Fantasy XIV,MMORPG,"Technical issues,Other,Toxicity",2,3,Crafting,3,12,Free-to-play,61,No,Cosmetics,Lack of friends,4,3,Yes,No
16,Female,37246,India,Other,1,7,PC,Final Fantasy XIV,MMORPG,"Too grindy,Lack of innovation",3,4,"Crafting,Trading",5,4,Freemium,237,No,Cosmetics,"Other,Technical barriers,Toxicity",3,5,No,Maybe
23,Male,26363,India,Student,17,4,PC,World of Warcraft,Casual,"Pay-to-win,Other",3,3,"Customization,Story,PvP",2,22,Freemium,0,No,"Supporting devs,Progression boost","Other,Toxicity",4,4,Yes,No
27,Female,77260,India,Unemployed,11,5,Console,Other,MMORPG,"Poor community,Toxicity,Pay-to-win",4,4,"Story,Endgame content,Customization",3,16,Freemium,15,No,Progression boost,"Toxicity,Technical barriers,Other",3,3,No,Yes
35,Male,8018,Germany,Student,60,6,PC,Other,Casual,"Pay-to-win,Too grindy",2,4,Customization,3,16,Free-to-play,0,Maybe,"Exclusive content,Other",Lack of friends,5,3,No,No
30,Male,58135,India,Unemployed,4,8,Console,Elder Scrolls Online,Casual,"Repetitive quests,Toxicity,Technical issues",3,1,"Customization,Crafting",4,5,Free-to-play,0,Yes,"Social reasons,Other","Toxicity,Lack of friends,Complexity",3,4,Yes,Maybe
25,Female,52787,Brazil,Employed,1,3,PC,World of Warcraft,FPS,Other,3,5,"Social systems,Customization,PvP",2,20,Free-to-play,105,Yes,"Exclusive content,Social reasons","Other,Technical barriers,Toxicity",3,3,Yes,Yes
24,Male,54275,Other,Unemployed,22,7,Mobile,Elder Scrolls Online,MMORPG,"Pay-to-win,Repetitive quests",5,3,"PvE,Social systems,PvP",3,6,Freemium,140,No,Supporting devs,Time commitment,3,4,Yes,Yes
19,Male,41007,Other,Student,17,0,Console,Lost Ark,MMORPG,Repetitive quests,5,3,"PvE,Exploration",1,13,Subscription,104,Yes,"Cosmetics,Exclusive content,Progression boost","Toxicity,Technical barriers",3,4,Yes,Maybe
31,Male,46580,USA,Employed,15,5,Mobile,Other,FPS,Poor community,5,2,"Social systems,Crafting",3,12,Free-to-play,205,No,"Supporting devs,Other",Time commitment,3,2,No,Yes
27,Female,46194,India,Employed,23,0,Mobile,,MMORPG,"Repetitive quests,Toxicity",5,5,"Trading,PvE,Customization",3,1,Free-to-play,47,No,"Progression boost,Supporting devs","Other,Time commitment",4,4,No,No
21,Male,87343,Germany,Unemployed,3,0,Console,World of Warcraft,MMORPG,"Repetitive quests,Other",5,1,"Crafting,PvP,Endgame content",3,36,Free-to-play,98,No,Progression boost,Other,2,3,Yes,No
25,Male,43491,Australia,Employed,17,1,Console,,Other,"Technical issues,Repetitive quests,Other",5,4,PvE,3,6,Buy-to-play,267,Maybe,Cosmetics,"Lack of friends,Other,Time commitment",3,4,No,No
19,Female,24380,India,Employed,17,4,Mobile,Elder Scrolls Online,MMORPG,Lack of innovation,3,3,Trading,4,6,Free-to-play,84,No,"Cosmetics,Supporting devs,Other","Complexity,Toxicity,Technical barriers",4,2,No,No
16,Female,47483,USA,Employed,6,10,Console,World of Warcraft,MOBA,"Pay-to-win,Poor community",4,4,Trading,4,11,Free-to-play,184,Yes,"Progression boost,Exclusive content,Social reasons","Lack of friends,Time commitment",3,5,No,Yes
39,Female,40373,Germany,Employed,15,11,PC,Other,FPS,"Poor community,Toxicity,Pay-to-win",3,3,"Endgame content,Trading",3,12,Buy-to-play,123,No,"Supporting devs,Exclusive content,Social reasons","Complexity,Other,Toxicity",3,2,Yes,Yes
27,Male,63100,UK,Other,10,11,Console,,FPS,Pay-to-win,3,2,Exploration,2,11,Free-to-play,200,Maybe,"Cosmetics,Progression boost","Lack of friends,Other,Technical barriers",3,5,Yes,Yes
39,Female,39356,India,Employed,21,1,Console,Black Desert,Strategy,Repetitive quests,5,5,"PvE,Story,Trading",3,11,Free-to-play,0,Yes,"Cosmetics,Social reasons,Progression boost","Lack of friends,Complexity",3,3,No,Yes
19,Female,42664,India,Employed,8,2,Console,Final Fantasy XIV,MMORPG,"Pay-to-win,Technical issues,Lack of innovation",2,3,"Story,Endgame content",5,46,Free-to-play,33,No,"Cosmetics,Exclusive content,Other","Other,Toxicity",3,4,No,Yes
29,Male,8757,USA,Employed,20,11,Console,Final Fantasy XIV,Casual,"Other,Pay-to-win,Too grindy",2,3,Endgame content,2,5,Free-to-play,129,No,Cosmetics,Lack of friends,2,2,Yes,Yes
36,Male,25232,UK,Student,21,7,PC,Guild Wars 2,Strategy,"Pay-to-win,Other",2,4,"Social systems,Story",2,58,Subscription,131,Yes,"Exclusive content,Cosmetics,Other",Toxicity,4,4,Yes,Yes
34,Male,49220,India,Employed,1,4,Console,Elder Scrolls Online,Strategy,Technical issues,5,4,"Crafting,Trading",5,23,Free-to-play,131,Yes,Progression boost,"Technical barriers,Lack of friends",4,3,Yes,Maybe
16,Female,40498,Germany,Self-employed,21,3,PC,Elder Scrolls Online,MMORPG,"Lack of innovation,Technical issues,Poor community",4,4,"Exploration,Story,Social systems",3,8,Freemium,0,Yes,"Supporting devs,Cosmetics,Progression boost","Complexity,Toxicity,Time commitment",3,2,No,Maybe
19,Male,81611,USA,Unemployed,4,6,PC,Black Desert,MMORPG,Repetitive quests,3,5,Trading,5,18,Freemium,139,Maybe,"Cosmetics,Exclusive content",Time commitment,3,2,Yes,Yes
39,Male,27451,Germany,Self-employed,17,10,PC,Black Desert,Casual,"Toxicity,Repetitive quests,Technical issues",3,5,"Social systems,Crafting,Trading",3,25,Subscription,38,No,"Social reasons,Cosmetics,Other",Other,2,3,Yes,Yes
27,Male,41320,USA,Employed,8,0,Multiple,Guild Wars 2,Strategy,Pay-to-win,4,5,"Crafting,Trading,Customization",3,16,Free-to-play,174,Maybe,Other,"Technical barriers,Time commitment",4,4,Yes,Maybe
28,Female,34326,Germany,Employed,5,5,Console,Lost Ark,MMORPG,Other,4,3,"Endgame content,PvE",4,15,Free-to-play,208,Yes,"Cosmetics,Other","Toxicity,Technical barriers,Other",5,4,No,Yes
16,Female,33774,UK,Employed,12,0,Mobile,,MMORPG,"Repetitive quests,Lack of innovation,Too grindy",5,4,"PvP,Crafting",4,22,Freemium,18,Yes,"Other,Progression boost",Lack of friends,4,3,No,No
24,Female,27279,Other,Unemployed,25,4,PC,Elder Scrolls Online,MMORPG,"Repetitive quests,Lack of innovation,Other",4,2,PvE,5,20,Buy-to-play,112,No,"Cosmetics,Progression boost,Supporting devs",Complexity,3,4,Yes,Yes
42,Non-binary,16620,Australia,Employed,18,2,Multiple,Black Desert,MMORPG,"Other,Lack of innovation",3,3,"Social systems,Trading,PvE",3,11,Free-to-play,0,No,"Cosmetics,Supporting devs","Technical barriers,Time commitment",5,2,Yes,Yes
29,Female,34089,Germany,Student,2,6,PC,World of Warcraft,MMORPG,"Other,Toxicity,Technical issues",2,4,"PvE,Trading",2,15,Freemium,0,No,"Supporting devs,Progression boost,Other",Time commitment,3,4,No,Maybe
20,Male,38988,UK,Self-employed,1,8,Console,Elder Scrolls Online,MMORPG,Technical issues,5,5,"Social systems,Endgame content,Exploration",4,18,Freemium,0,No,"Other,Cosmetics,Supporting devs",Complexity,5,4,No,Yes
22,Male,74502,Brazil,Other,9,4,PC,Black Desert,Other,Toxicity,4,2,"PvE,Story,PvP",4,3,Free-to-play,0,Maybe,"Supporting devs,Exclusive content,Other",Other,3,4,No,Maybe
21,Female,20455,UK,Student,7,5,Console,Guild Wars 2,MMORPG,Too grindy,2,2,"Customization,Social systems,PvP",5,5,Subscription,58,Maybe,Social reasons,Other,3,3,Yes,Yes
30,Male,64477,India,Employed,9,1,Console,Elder Scrolls Online,MMORPG,"Pay-to-win,Too grindy,Toxicity",5,3,"Customization,PvE",5,0,Free-to-play,125,No,"Progression boost,Cosmetics","Other,Technical barriers,Lack of friends",5,3,No,Yes
24,Female,46525,USA,Employed,7,4,PC,World of Warcraft,MOBA,"Technical issues,Toxicity",3,3,"PvE,Crafting,Customization",4,15,Free-to-play,132,Yes,"Other,Social reasons,Progression boost","Time commitment,Technical barriers",4,3,No,Maybe
20,Male,29693,USA,Unemployed,12,1,Mobile,Lost Ark,Other,"Toxicity,Other",3,3,PvP,5,0,Free-to-play,76,No,Other,"Lack of friends,Time commitment,Technical barriers",5,4,Yes,Yes
31,Male,42188,Other,Employed,6,0,PC,Elder Scrolls Online,MMORPG,Technical issues,4,3,Crafting,3,43,Freemium,326,Yes,Social reasons,Technical barriers,5,4,No,Yes
22,Female,22278,Brazil,Other,15,13,Mobile,World of Warcraft,MMORPG,Poor community,3,1,"Endgame content,PvE",4,19,Free-to-play,0,Maybe,"Other,Exclusive content,Progression boost","Other,Toxicity,Time commitment",4,4,Yes,Yes
25,Female,27027,Germany,Employed,20,4,Console,Lost Ark,MMORPG,"Pay-to-win,Poor community",2,1,"Story,Endgame content",5,16,Freemium,111,Yes,Progression boost,"Lack of friends,Other",3,3,Yes,Yes
18,Male,32346,Canada,Student,1,3,Mobile,Other,FPS,Other,3,4,"Exploration,PvE",2,18,Free-to-play,275,Yes,Other,"Toxicity,Lack of friends,Time commitment",5,4,Yes,Yes
26,Female,24577,Brazil,Employed,17,12,PC,,MMORPG,Other,4,5,"Trading,Story,PvP",2,2,Buy-to-play,211,Maybe,"Social reasons,Cosmetics",Lack of friends,4,5,Yes,No
25,Male,26004,USA,Employed,10,0,PC,Other,MOBA,"Technical issues,Repetitive quests,Too grindy",2,4,PvE,3,14,Free-to-play,0,No,Supporting devs,"Complexity,Lack of friends",3,2,No,Maybe
34,Female,29975,USA,Employed,3,6,PC,Elder Scrolls Online,MOBA,"Too grindy,Other",3,5,Exploration,2,0,Free-to-play,0,Yes,"Exclusive content,Other,Supporting devs",Lack of friends,3,3,No,No
16,Male,72737,USA,Employed,17,5,Console,Final Fantasy XIV,Casual,"Technical issues,Other,Too grindy",5,4,"Trading,PvE",2,3,Free-to-play,206,No,Supporting devs,"Other,Technical barriers",4,4,No,Maybe
20,Male,54392,Other,Employed,5,5,PC,,MOBA,"Toxicity,Technical issues",5,3,"Exploration,PvE,Trading",1,3,Freemium,229,No,Social reasons,"Technical barriers,Toxicity",4,3,Yes,Maybe
22,Female,51158,USA,Employed,5,7,Console,Black Desert,FPS,Other,3,3,PvE,2,8,Freemium,93,No,"Progression boost,Exclusive content,Other","Time commitment,Technical barriers",4,1,No,Maybe
20,Female,32998,Germany,Unemployed,24,1,Console,Black Desert,MMORPG,"Pay-to-win,Other,Poor community",4,5,"Endgame content,Social systems,PvE",2,15,Free-to-play,0,Yes,"Supporting devs,Other,Cosmetics","Technical barriers,Time commitment,Other",3,3,No,Maybe
20,Female,156522,USA,Self-employed,18,10,Multiple,Lost Ark,FPS,"Repetitive quests,Technical issues,Other",4,2,"Story,Social systems,PvP",3,20,Free-to-play,576,Yes,"Cosmetics,Social reasons","Time commitment,Complexity,Technical barriers",4,4,Yes,Yes
38,Female,32568,India,Student,3,4,Multiple,Black Desert,Strategy,"Toxicity,Technical issues,Other",5,2,Social systems,1,12,Free-to-play,42,No,"Other,Exclusive content","Time commitment,Technical barriers",4,4,Yes,No
22,Male,15732,Canada,Employed,28,2,PC,Guild Wars 2,MMORPG,"Repetitive quests,Poor community",2,5,"Customization,Story,PvP",3,11,Free-to-play,162,No,"Other,Social reasons,Progression boost","Other,Time commitment",5,3,No,Maybe
36,Female,13795,India,Employed,18,2,PC,Other,MMORPG,"Technical issues,Pay-to-win",5,4,Social systems,3,54,Free-to-play,216,Yes,"Supporting devs,Progression boost","Lack of friends,Toxicity,Complexity",4,2,Yes,Maybe
22,Non-binary,40053,UK,Employed,11,8,PC,World of Warcraft,Casual,Technical issues,1,4,"Social systems,Crafting",2,5,Buy-to-play,3,No,"Exclusive content,Supporting devs",Time commitment,3,1,Yes,Yes
21,Female,25902,Brazil,Self-employed,16,2,Mobile,Elder Scrolls Online,Other,Toxicity,3,5,Trading,3,19,Subscription,35,Yes,Exclusive content,"Toxicity,Technical barriers",4,3,No,Yes
24,Female,49258,Australia,Employed,7,11,Mobile,,MMORPG,Pay-to-win,3,4,"Story,PvP",5,20,Subscription,0,No,"Social reasons,Exclusive content","Other,Lack of friends",4,4,No,Maybe
32,Male,23002,Brazil,Employed,6,9,Console,World of Warcraft,FPS,"Too grindy,Toxicity,Repetitive quests",3,3,"Endgame content,Crafting",4,11,Free-to-play,5,No,Progression boost,"Technical barriers,Complexity",3,4,No,No
16,Female,35466,India,Employed,14,11,PC,Other,MOBA,"Other,Poor community,Technical issues",4,3,"Exploration,PvE",4,9,Subscription,0,No,Exclusive content,Technical barriers,3,5,Yes,No
27,Male,40386,Canada,Other,25,0,Multiple,World of Warcraft,MMORPG,Other,2,2,Customization,4,13,Free-to-play,300,No,"Social reasons,Progression boost,Other","Complexity,Lack of friends",4,3,No,No
26,Male,42567,UK,Employed,1,16,PC,World of Warcraft,FPS,"Technical issues,Toxicity,Pay-to-win",4,4,"Endgame content,Exploration",3,17,Free-to-play,81,Yes,"Other,Supporting devs","Lack of friends,Other,Technical barriers",3,4,Yes,Yes
28,Male,26770,Canada,Unemployed,23,7,Mobile,,Strategy,"Too grindy,Technical issues",4,5,"Exploration,Story",3,14,Free-to-play,205,No,"Progression boost,Other","Toxicity,Lack of friends",3,4,No,Maybe
26,Female,24883,Germany,Employed,30,0,PC,Lost Ark,FPS,"Repetitive quests,Too grindy",2,5,Customization,3,3,Free-to-play,178,Yes,"Social reasons,Other","Other,Lack of friends,Toxicity",5,3,Yes,Maybe
44,Female,16949,USA,Student,17,10,PC,Lost Ark,Casual,"Technical issues,Other,Toxicity",4,3,"Customization,PvP,Social systems",2,15,Freemium,748,No,"Social reasons,Other","Complexity,Other,Time commitment",4,5,Yes,No
18,Female,35814,Canada,Student,4,4,PC,Other,Strategy,Toxicity,5,4,Crafting,5,13,Freemium,107,No,Other,"Toxicity,Complexity",4,3,No,No
25,Female,70537,India,Employed,12,2,Mobile,Elder Scrolls Online,MMORPG,"Poor community,Other",3,3,PvE,4,21,Subscription,0,Yes,"Cosmetics,Other",Time commitment,3,4,No,Yes
16,Male,26455,India,Employed,6,2,PC,Final Fantasy XIV,MMORPG,Poor community,4,3,"Social systems,Exploration,Customization",3,15,Buy-to-play,323,No,"Other,Exclusive content,Social reasons","Lack of friends,Complexity",5,2,Yes,Yes
30,Female,36716,Germany,Student,13,4,Console,Other,MOBA,Other,4,4,"PvP,Endgame content",2,4,Free-to-play,41,Maybe,Cosmetics,"Other,Complexity",4,4,Yes,No
31,Female,31347,Brazil,Employed,14,9,Console,Guild Wars 2,MMORPG,Technical issues,5,3,PvP,3,13,Freemium,0,No,"Exclusive content,Social reasons,Supporting devs","Technical barriers,Toxicity",3,4,No,Yes
30,Male,35061,UK,Student,13,2,PC,Black Desert,MMORPG,"Repetitive quests,Toxicity,Technical issues",4,3,"PvE,Social systems",3,9,Free-to-play,91,No,Other,"Other,Toxicity,Complexity",3,4,No,Yes
23,Male,89008,Germany,Student,23,2,PC,Other,Other,"Poor community,Toxicity,Lack of innovation",4,3,"PvP,Exploration,Crafting",2,28,Subscription,60,Yes,"Other,Progression boost","Lack of friends,Complexity",4,4,Yes,Yes
18,Female,26172,Brazil,Employed,2,2,PC,Guild Wars 2,Casual,"Repetitive quests,Technical issues,Other",1,4,Endgame content,5,13,Free-to-play,0,Maybe,"Other,Supporting devs,Social reasons",Lack of friends,3,3,No,Yes
18,Female,61703,USA,Unemployed,18,1,Mobile,Guild Wars 2,MMORPG,Too grindy,4,5,PvP,5,34,Free-to-play,332,No,"Social reasons,Other","Time commitment,Other",5,3,No,Yes
21,Female,47265,India,Self-employed,7,7,PC,World of Warcraft,FPS,"Repetitive quests,Poor community",2,3,"PvE,Exploration",4,11,Subscription,118,Yes,"Other,Progression boost","Time commitment,Technical barriers,Other",4,5,No,Yes
16,Female,53758,India,Student,9,6,PC,Lost Ark,Casual,Too grindy,5,2,Trading,1,0,Freemium,28,No,Exclusive content,"Toxicity,Other",5,3,No,No
16,Male,31481,USA,Employed,1,1,Multiple,Other,MMORPG,Pay-to-win,4,2,Customization,5,11,Free-to-play,111,Yes,Cosmetics,Lack of friends,3,4,No,Yes
31,Female,47454,India,Self-employed,16,5,Console,World of Warcraft,MMORPG,"Repetitive quests,Other,Toxicity",4,3,"Trading,Exploration,Social systems",4,9,Free-to-play,40,No,Social reasons,"Lack of friends,Time commitment,Complexity",3,4,No,No
35,Male,72081,USA,Employed,1,11,Console,Final Fantasy XIV,MMORPG,"Toxicity,Pay-to-win",3,4,"Social systems,PvE",3,13,Freemium,744,Yes,Exclusive content,Lack of friends,2,4,No,Maybe
35,Male,36778,India,Employed,22,5,PC,World of Warcraft,MMORPG,Too grindy,4,1,"Story,Crafting,PvP",5,23,Free-to-play,62,Maybe,Social reasons,"Lack of friends,Toxicity",2,4,No,No
16,Male,50132,India,Self-employed,15,2,Console,Elder Scrolls Online,MMORPG,"Toxicity,Pay-to-win,Repetitive quests",5,4,"Crafting,Endgame content",4,12,Freemium,0,No,"Exclusive content,Cosmetics","Other,Toxicity,Technical barriers",4,3,No,Yes
16,Female,78906,UK,Unemployed,28,5,PC,Elder Scrolls Online,MMORPG,"Poor community,Pay-to-win,Other",5,4,"PvP,Endgame content",3,6,Free-to-play,312,Yes,"Cosmetics,Social reasons,Other",Lack of friends,3,4,Yes,Maybe
22,Male,31883,Other,Employed,20,4,Console,Black Desert,MMORPG,Other,3,5,"Endgame content,Crafting,PvE",5,17,Subscription,14,Yes,"Exclusive content,Social reasons","Toxicity,Time commitment,Lack of friends",3,4,Yes,Maybe
